Customer ID,Recency,Frequency,Monetary,Cluster,Tên phân khúc,Cluster K-Medoids
13917.0,49,2,272.04,0,Khách hàng trung thành,0
13918.0,49,2,1212.84,0,Khách hàng trung thành,0
13919.0,58,4,1252.68,0,Khách hàng trung thành,0
13920.0,431,4,1774.68,1,Khách hàng có nguy cơ rời bỏ,1
13921.0,401,4,730.7,1,Khách hàng có nguy cơ rời bỏ,1
13922.0,351,3,865.2,1,Khách hàng có nguy cơ rời bỏ,1
13923.0,53,1,351.13,0,Khách hàng trung thành,0
13924.0,1,6,1838.85,2,Khách VIP,2
13925.0,92,4,678.25,0,Khách hàng trung thành,0
13926.0,22,1,223.85,0,Khách hàng trung thành,0
13927.0,74,2,708.26,0,Khách hàng trung thành,0
13928.0,10,4,464.57,0,Khách hàng trung thành,0
13929.0,168,11,3494.1,2,Khách VIP,2
13930.0,57,2,337.34,0,Khách hàng trung thành,0
13931.0,95,11,5257.38,2,Khách VIP,2
13932.0,294,1,307.4,1,Khách hàng có nguy cơ rời bỏ,1
13933.0,108,2,608.7900000000001,0,Khách hàng trung thành,0
13934.0,263,1,922.1,0,Khách hàng trung thành,0
13935.0,596,3,6116.92,1,Khách hàng có nguy cơ rời bỏ,1
13936.0,179,3,939.66,0,Khách hàng trung thành,0
13937.0,168,2,880.13,0,Khách hàng trung thành,0
13938.0,34,1,71.66,0,Khách hàng trung thành,0
13939.0,22,7,1560.96,2,Khách VIP,2
13940.0,16,4,839.14,0,Khách hàng trung thành,0
13941.0,21,15,10027.18,2,Khách VIP,2
13942.0,534,1,320.0,1,Khách hàng có nguy cơ rời bỏ,1
13943.0,577,1,246.54,1,Khách hàng có nguy cơ rời bỏ,1
13944.0,652,1,200.43,1,Khách hàng có nguy cơ rời bỏ,1
13945.0,394,2,854.15,1,Khách hàng có nguy cơ rời bỏ,1
13946.0,78,6,1876.23,2,Khách VIP,2
13947.0,64,1,90.6,0,Khách hàng trung thành,0
13948.0,360,4,548.76,1,Khách hàng có nguy cơ rời bỏ,1
13949.0,2,6,2427.32,2,Khách VIP,2
13950.0,10,4,745.06,0,Khách hàng trung thành,0
13951.0,175,3,674.45,0,Khách hàng trung thành,0
13952.0,217,14,12823.52,2,Khách VIP,2
13953.0,6,12,6640.68,2,Khách VIP,2
13954.0,1,2,439.92,0,Khách hàng trung thành,0
13955.0,153,3,544.0699999999999,0,Khách hàng trung thành,0
13956.0,4,5,1019.27,0,Khách hàng trung thành,0
13957.0,417,3,458.25,1,Khách hàng có nguy cơ rời bỏ,1
13958.0,379,8,4709.2300000000005,2,Khách VIP,2
13959.0,78,6,1064.77,0,Khách hàng trung thành,0
13960.0,20,2,230.22,0,Khách hàng trung thành,0
13961.0,391,1,538.4,1,Khách hàng có nguy cơ rời bỏ,1
13962.0,21,3,362.8,0,Khách hàng trung thành,0
13963.0,307,17,2860.57,2,Khách VIP,2
13964.0,386,2,438.9,1,Khách hàng có nguy cơ rời bỏ,1
13965.0,476,3,996.61,1,Khách hàng có nguy cơ rời bỏ,1
13966.0,434,1,384.26,1,Khách hàng có nguy cơ rời bỏ,1
13967.0,145,2,166.3,0,Khách hàng trung thành,0
13968.0,422,1,123.66,1,Khách hàng có nguy cơ rời bỏ,1
13969.0,6,35,12973.46,2,Khách VIP,2
13970.0,385,2,846.55,1,Khách hàng có nguy cơ rời bỏ,1
13971.0,18,14,4667.57,2,Khách VIP,2
13972.0,70,2,190.25,0,Khách hàng trung thành,0
13973.0,286,1,264.7,1,Khách hàng có nguy cơ rời bỏ,1
13974.0,48,2,677.72,0,Khách hàng trung thành,0
13975.0,30,12,5256.4,2,Khách VIP,2
13976.0,206,4,1192.36,0,Khách hàng trung thành,0
13977.0,410,1,519.8100000000001,1,Khách hàng có nguy cơ rời bỏ,1
13978.0,14,2,196.79,0,Khách hàng trung thành,0
13979.0,72,7,3373.63,2,Khách VIP,2
13980.0,59,5,768.82,0,Khách hàng trung thành,0
13981.0,415,1,331.14,1,Khách hàng có nguy cơ rời bỏ,1
13982.0,38,9,3954.29,2,Khách VIP,2
13983.0,29,21,6753.89,2,Khách VIP,2
13984.0,26,12,1893.8,2,Khách VIP,2
13985.0,3,22,10020.86,2,Khách VIP,2
13986.0,16,1,320.46,0,Khách hàng trung thành,0
13987.0,379,2,682.54,1,Khách hàng có nguy cơ rời bỏ,1
13988.0,19,8,4757.8,2,Khách VIP,2
13989.0,65,5,2026.06,0,Khách hàng trung thành,0
13990.0,212,1,311.3,0,Khách hàng trung thành,0
13991.0,11,6,851.88,0,Khách hàng trung thành,0
13992.0,29,3,219.5,0,Khách hàng trung thành,0
13993.0,42,19,6775.71,2,Khách VIP,2
13994.0,3,6,2274.14,2,Khách VIP,2
13995.0,14,14,3902.01,2,Khách VIP,2
13996.0,385,2,845.76,1,Khách hàng có nguy cơ rời bỏ,1
13997.0,518,3,376.46,1,Khách hàng có nguy cơ rời bỏ,1
13998.0,446,3,566.7,1,Khách hàng có nguy cơ rời bỏ,1
13999.0,9,29,9502.26,2,Khách VIP,2
14000.0,210,5,2046.34,0,Khách hàng trung thành,0
14001.0,45,9,4228.85,2,Khách VIP,2
14002.0,133,2,529.73,0,Khách hàng trung thành,0
14003.0,732,1,209.41,1,Khách hàng có nguy cơ rời bỏ,1
14004.0,42,11,6258.45,2,Khách VIP,2
14005.0,9,5,2874.72,2,Khách VIP,2
14006.0,115,7,2196.67,2,Khách VIP,2
14007.0,512,1,79.48,1,Khách hàng có nguy cơ rời bỏ,1
14008.0,431,1,509.04,1,Khách hàng có nguy cơ rời bỏ,1
14009.0,197,3,1099.91,0,Khách hàng trung thành,0
14010.0,564,2,445.15,1,Khách hàng có nguy cơ rời bỏ,1
14011.0,479,2,457.82,1,Khách hàng có nguy cơ rời bỏ,1
14012.0,277,1,328.8,1,Khách hàng có nguy cơ rời bỏ,1
14013.0,109,5,1084.57,0,Khách hàng trung thành,0
14014.0,76,3,1948.21,0,Khách hàng trung thành,0
14015.0,52,1,917.34,0,Khách hàng trung thành,0
14016.0,161,11,11303.41,2,Khách VIP,2
14017.0,570,1,229.75,1,Khách hàng có nguy cơ rời bỏ,1
14018.0,644,1,367.15,1,Khách hàng có nguy cơ rời bỏ,1
14019.0,46,3,1421.61,0,Khách hàng trung thành,0
14020.0,16,4,1249.01,0,Khách hàng trung thành,0
14021.0,154,7,1716.58,2,Khách VIP,2
14022.0,224,2,792.15,0,Khách hàng trung thành,0
14023.0,6,2,584.07,0,Khách hàng trung thành,0
14024.0,121,3,645.74,0,Khách hàng trung thành,0
14025.0,464,8,4057.9,2,Khách VIP,2
14026.0,470,2,713.11,1,Khách hàng có nguy cơ rời bỏ,1
14027.0,60,1,104.82,0,Khách hàng trung thành,0
14028.0,549,3,10396.5,1,Khách hàng có nguy cơ rời bỏ,1
14029.0,62,2,467.66,0,Khách hàng trung thành,0
14030.0,17,20,7521.8,2,Khách VIP,2
14031.0,6,44,39019.51,2,Khách VIP,2
14032.0,1,16,4546.41,2,Khách VIP,2
14033.0,554,1,109.44,1,Khách hàng có nguy cơ rời bỏ,1
14034.0,21,3,648.89,0,Khách hàng trung thành,0
14035.0,28,9,2794.75,2,Khách VIP,2
14036.0,284,1,626.65,1,Khách hàng có nguy cơ rời bỏ,1
14037.0,175,6,836.95,0,Khách hàng trung thành,0
14038.0,77,5,3069.88,2,Khách VIP,2
14039.0,32,2,267.28000000000003,0,Khách hàng trung thành,0
14040.0,40,35,12523.81,2,Khách VIP,2
14041.0,265,1,141.41,1,Khách hàng có nguy cơ rời bỏ,1
14042.0,724,1,431.98,1,Khách hàng có nguy cơ rời bỏ,1
14043.0,490,2,302.6,1,Khách hàng có nguy cơ rời bỏ,1
14044.0,26,10,3073.95,2,Khách VIP,2
14045.0,108,16,10986.63,2,Khách VIP,2
14046.0,283,1,151.59,1,Khách hàng có nguy cơ rời bỏ,1
14047.0,8,14,3968.11,2,Khách VIP,2
14048.0,304,3,748.69,0,Khách hàng trung thành,1
14049.0,16,13,13023.4,2,Khách VIP,2
14050.0,31,2,746.36,0,Khách hàng trung thành,0
14051.0,0,37,21770.98,2,Khách VIP,2
14052.0,19,2,466.66,0,Khách hàng trung thành,0
14053.0,123,4,572.3,0,Khách hàng trung thành,0
14054.0,64,1,92.46,0,Khách hàng trung thành,0
14055.0,105,3,1520.96,0,Khách hàng trung thành,0
14056.0,0,23,8152.71,2,Khách VIP,2
14057.0,23,22,8346.66,2,Khách VIP,2
14058.0,462,2,469.19,1,Khách hàng có nguy cơ rời bỏ,1
14059.0,266,1,183.6,1,Khách hàng có nguy cơ rời bỏ,1
14060.0,4,30,8898.24,2,Khách VIP,2
14061.0,506,3,917.43,1,Khách hàng có nguy cơ rời bỏ,1
14062.0,9,24,25585.65,2,Khách VIP,2
14063.0,686,7,9471.5,1,Khách hàng có nguy cơ rời bỏ,1
14064.0,28,15,3260.24,2,Khách VIP,2
14065.0,388,3,891.02,1,Khách hàng có nguy cơ rời bỏ,1
14066.0,266,1,152.55,1,Khách hàng có nguy cơ rời bỏ,1
14067.0,63,2,374.7,0,Khách hàng trung thành,0
14068.0,319,4,1516.72,0,Khách hàng trung thành,0
14069.0,514,2,225.81,1,Khách hàng có nguy cơ rời bỏ,1
14070.0,684,1,321.6,1,Khách hàng có nguy cơ rời bỏ,1
14071.0,3,8,1422.75,2,Khách VIP,2
14072.0,666,1,390.85,1,Khách hàng có nguy cơ rời bỏ,1
14073.0,31,1,151.04,0,Khách hàng trung thành,0
14074.0,622,1,219.4,1,Khách hàng có nguy cơ rời bỏ,1
14075.0,4,5,1724.87,0,Khách hàng trung thành,0
14076.0,128,1,118.67,0,Khách hàng trung thành,0
14077.0,40,6,615.0799999999999,0,Khách hàng trung thành,0
14078.0,101,9,1551.82,2,Khách VIP,2
14079.0,124,1,375.1,0,Khách hàng trung thành,0
14080.0,32,5,1115.68,0,Khách hàng trung thành,0
14081.0,301,10,4867.57,2,Khách VIP,2
14082.0,364,2,413.36,1,Khách hàng có nguy cơ rời bỏ,1
14083.0,3,11,1082.19,2,Khách VIP,2
14084.0,511,1,150.5,1,Khách hàng có nguy cơ rời bỏ,1
14085.0,1,32,9705.67,2,Khách VIP,2
14086.0,462,1,39.95,1,Khách hàng có nguy cơ rời bỏ,1
14087.0,2,3,829.47,0,Khách hàng trung thành,0
14088.0,9,16,64036.8,2,Khách VIP,2
14089.0,56,1,158.75,0,Khách hàng trung thành,0
14090.0,324,1,76.32000000000001,1,Khách hàng có nguy cơ rời bỏ,1
14091.0,653,2,9530.08,1,Khách hàng có nguy cơ rời bỏ,1
14092.0,7,24,7229.45,2,Khách VIP,2
14093.0,11,1,433.86,0,Khách hàng trung thành,0
14094.0,439,1,311.77,1,Khách hàng có nguy cơ rời bỏ,1
14095.0,722,1,2.95,1,Khách hàng có nguy cơ rời bỏ,1
14096.0,3,17,53258.43,2,Khách VIP,2
14097.0,480,2,422.86,1,Khách hàng có nguy cơ rời bỏ,1
14098.0,36,1,147.35,0,Khách hàng trung thành,0
14099.0,15,20,5750.91,2,Khách VIP,2
14100.0,137,1,191.95,0,Khách hàng trung thành,0
14101.0,73,13,9961.93,2,Khách VIP,2
14102.0,4,5,1105.88,0,Khách hàng trung thành,0
14104.0,154,5,740.53,0,Khách hàng trung thành,0
14105.0,238,5,5988.83,2,Khách VIP,2
14106.0,736,1,214.8,1,Khách hàng có nguy cơ rời bỏ,1
14107.0,51,11,4877.3,2,Khách VIP,2
14108.0,30,4,1044.96,0,Khách hàng trung thành,0
14109.0,72,1,144.2,0,Khách hàng trung thành,0
14110.0,3,33,12987.95,2,Khách VIP,2
14111.0,13,4,692.85,0,Khách hàng trung thành,0
14112.0,22,13,5834.59,2,Khách VIP,2
14113.0,3,16,7092.610000000001,2,Khách VIP,2
14114.0,273,7,1364.09,0,Khách hàng trung thành,0
14115.0,501,2,622.6700000000001,1,Khách hàng có nguy cơ rời bỏ,1
14116.0,19,5,1382.74,0,Khách hàng trung thành,0
14117.0,143,1,90.0,0,Khách hàng trung thành,0
14118.0,428,1,458.45,1,Khách hàng có nguy cơ rời bỏ,1
14119.0,375,2,183.37,1,Khách hàng có nguy cơ rời bỏ,1
14121.0,3,4,2780.15,0,Khách hàng trung thành,0
14122.0,405,3,362.42,1,Khách hàng có nguy cơ rời bỏ,1
14123.0,732,1,436.18,1,Khách hàng có nguy cơ rời bỏ,1
14124.0,83,1,419.58,0,Khách hàng trung thành,0
14125.0,10,3,2720.63,0,Khách hàng trung thành,0
14126.0,7,4,1172.46,0,Khách hàng trung thành,0
14127.0,122,6,1900.08,2,Khách VIP,2
14128.0,60,3,924.21,0,Khách hàng trung thành,0
14129.0,1,9,2591.34,2,Khách VIP,2
14130.0,318,4,1858.77,0,Khách hàng trung thành,0
14131.0,648,1,168.22,1,Khách hàng có nguy cơ rời bỏ,1
14132.0,1,11,3586.03,2,Khách VIP,2
14133.0,129,4,911.14,0,Khách hàng trung thành,0
14134.0,382,15,11123.35,2,Khách VIP,2
14135.0,1,24,8839.67,2,Khách VIP,2
14136.0,400,5,1570.81,1,Khách hàng có nguy cơ rời bỏ,1
14137.0,695,1,332.7,1,Khách hàng có nguy cơ rời bỏ,1
14138.0,1,2,965.88,0,Khách hàng trung thành,0
14139.0,45,4,1086.8,0,Khách hàng trung thành,0
14140.0,3,2,935.05,0,Khách hàng trung thành,0
14141.0,2,4,915.13,0,Khách hàng trung thành,0
14142.0,372,2,671.34,1,Khách hàng có nguy cơ rời bỏ,1
14143.0,133,1,115.8,0,Khách hàng trung thành,0
14144.0,485,1,30.6,1,Khách hàng có nguy cơ rời bỏ,1
14145.0,46,7,7600.05,2,Khách VIP,2
14146.0,8,12,9450.3,2,Khách VIP,2
14147.0,77,9,2590.2,2,Khách VIP,2
14148.0,233,2,466.29,0,Khách hàng trung thành,0
14149.0,220,1,446.62,0,Khách hàng trung thành,0
14150.0,35,2,658.64,0,Khách hàng trung thành,0
14151.0,672,2,679.45,1,Khách hàng có nguy cơ rời bỏ,1
14152.0,74,7,1997.34,2,Khách VIP,2
14153.0,482,1,233.4,1,Khách hàng có nguy cơ rời bỏ,1
14154.0,238,8,6460.7,2,Khách VIP,2
14155.0,265,1,118.75,1,Khách hàng có nguy cơ rời bỏ,1
14156.0,9,144,303069.88,2,Khách VIP,2
14157.0,19,5,978.69,0,Khách hàng trung thành,0
14158.0,39,1,507.66,0,Khách hàng trung thành,0
14159.0,19,20,7849.58,2,Khách VIP,2
14160.0,609,7,8421.47,2,Khách VIP,1
14161.0,215,7,2996.93,2,Khách VIP,2
14162.0,173,2,289.36,0,Khách hàng trung thành,0
14163.0,86,5,2594.62,2,Khách VIP,2
14164.0,70,2,1631.77,0,Khách hàng trung thành,0
14165.0,275,1,120.44,1,Khách hàng có nguy cơ rời bỏ,1
14166.0,504,2,251.15,1,Khách hàng có nguy cơ rời bỏ,1
14167.0,38,8,1274.29,2,Khách VIP,2
14168.0,420,2,370.45,1,Khách hàng có nguy cơ rời bỏ,1
14169.0,430,2,613.11,1,Khách hàng có nguy cơ rời bỏ,1
14170.0,374,3,570.18,1,Khách hàng có nguy cơ rời bỏ,1
14171.0,97,2,498.79,0,Khách hàng trung thành,0
14172.0,604,3,369.02,1,Khách hàng có nguy cơ rời bỏ,1
14173.0,10,6,586.0,0,Khách hàng trung thành,0
14174.0,32,1,134.46,0,Khách hàng trung thành,0
14175.0,59,8,7678.88,2,Khách VIP,2
14176.0,296,5,756.46,0,Khách hàng trung thành,0
14177.0,85,13,2209.69,2,Khách VIP,2
14178.0,8,7,1580.26,2,Khách VIP,2
14179.0,40,2,701.57,0,Khách hàng trung thành,0
14180.0,10,33,6117.5,2,Khách VIP,2
14181.0,410,2,308.35,1,Khách hàng có nguy cơ rời bỏ,1
14182.0,443,4,678.77,1,Khách hàng có nguy cơ rời bỏ,1
14183.0,410,2,278.34000000000003,1,Khách hàng có nguy cơ rời bỏ,1
14184.0,66,1,452.89,0,Khách hàng trung thành,0
14185.0,330,1,197.65,1,Khách hàng có nguy cơ rời bỏ,1
14186.0,426,5,1550.63,1,Khách hàng có nguy cơ rời bỏ,1
14187.0,473,1,123.5,1,Khách hàng có nguy cơ rời bỏ,1
14188.0,30,6,2054.36,2,Khách VIP,2
14189.0,1,16,5503.15,2,Khách VIP,2
14190.0,665,1,79.9,1,Khách hàng có nguy cơ rời bỏ,1
14191.0,1,15,4817.66,2,Khách VIP,2
14192.0,387,1,293.74,1,Khách hàng có nguy cơ rời bỏ,1
14193.0,67,3,1210.19,0,Khách hàng trung thành,0
14194.0,4,36,18670.59,2,Khách VIP,2
14195.0,201,6,2615.6,2,Khách VIP,2
14196.0,106,1,335.52,0,Khách hàng trung thành,0
14197.0,410,1,390.05,1,Khách hàng có nguy cơ rời bỏ,1
14198.0,17,9,1569.73,2,Khách VIP,2
14199.0,217,4,1091.7,0,Khách hàng trung thành,0
14200.0,616,1,379.2,1,Khách hàng có nguy cơ rời bỏ,1
14201.0,59,10,1193.54,2,Khách VIP,2
14202.0,380,3,847.76,1,Khách hàng có nguy cơ rời bỏ,1
14203.0,396,1,339.34,1,Khách hàng có nguy cơ rời bỏ,1
14204.0,1,4,1024.83,0,Khách hàng trung thành,0
14205.0,16,9,2414.2,2,Khách VIP,2
14206.0,238,3,1185.01,0,Khách hàng trung thành,0
14207.0,687,1,157.8,1,Khách hàng có nguy cơ rời bỏ,1
14208.0,94,2,567.05,0,Khách hàng trung thành,0
14209.0,10,15,4993.27,2,Khách VIP,2
14210.0,105,16,5556.570000000001,2,Khách VIP,2
14211.0,52,18,4402.29,2,Khách VIP,2
14212.0,89,2,2190.14,0,Khách hàng trung thành,0
14213.0,404,1,1192.2,1,Khách hàng có nguy cơ rời bỏ,1
14214.0,30,5,1004.38,0,Khách hàng trung thành,0
14215.0,11,9,3250.33,2,Khách VIP,2
14216.0,2,5,2150.04,2,Khách VIP,2
14217.0,1,23,3298.59,2,Khách VIP,2
14218.0,42,1,169.48000000000002,0,Khách hàng trung thành,0
14219.0,3,3,633.83,0,Khách hàng trung thành,0
14220.0,246,4,1515.0,0,Khách hàng trung thành,0
14221.0,41,17,6517.49,2,Khách VIP,2
14222.0,176,1,683.17,0,Khách hàng trung thành,0
14223.0,91,3,991.13,0,Khách hàng trung thành,0
14224.0,109,9,1841.71,2,Khách VIP,2
14225.0,434,4,2031.07,1,Khách hàng có nguy cơ rời bỏ,1
14226.0,28,6,2985.13,2,Khách VIP,2
14227.0,25,15,6366.16,2,Khách VIP,2
14228.0,437,3,745.5,1,Khách hàng có nguy cơ rời bỏ,1
14229.0,51,7,2594.04,2,Khách VIP,2
14230.0,435,3,979.8,1,Khách hàng có nguy cơ rời bỏ,1
14231.0,183,4,1235.62,0,Khách hàng trung thành,0
14232.0,42,5,2048.07,0,Khách hàng trung thành,0
14233.0,48,7,2904.27,2,Khách VIP,2
14234.0,21,4,754.12,0,Khách hàng trung thành,0
14235.0,74,9,4717.99,2,Khách VIP,2
14236.0,80,5,1555.34,0,Khách hàng trung thành,0
14237.0,372,2,471.14,1,Khách hàng có nguy cơ rời bỏ,1
14238.0,325,3,434.23,1,Khách hàng có nguy cơ rời bỏ,1
14239.0,42,21,4263.17,2,Khách VIP,2
14240.0,29,3,1247.49,0,Khách hàng trung thành,0
14241.0,183,2,333.70000000000005,0,Khách hàng trung thành,0
14242.0,234,2,280.55,0,Khách hàng trung thành,0
14243.0,8,17,7217.75,2,Khách VIP,2
14244.0,660,1,366.42,1,Khách hàng có nguy cơ rời bỏ,1
14245.0,219,2,1693.45,0,Khách hàng trung thành,0
14246.0,110,3,1474.06,0,Khách hàng trung thành,0
14247.0,277,5,753.56,0,Khách hàng trung thành,0
14248.0,317,3,1032.95,0,Khách hàng trung thành,1
14249.0,410,12,5400.46,2,Khách VIP,2
14250.0,6,3,1904.05,0,Khách hàng trung thành,0
14251.0,1,5,2879.7000000000003,2,Khách VIP,2
14252.0,380,1,350.99,1,Khách hàng có nguy cơ rời bỏ,1
14253.0,492,2,363.4,1,Khách hàng có nguy cơ rời bỏ,1
14254.0,432,1,601.03,1,Khách hàng có nguy cơ rời bỏ,1
14256.0,259,5,2460.79,0,Khách hàng trung thành,0
14257.0,63,9,5954.45,2,Khách VIP,2
14258.0,8,25,32051.34,2,Khách VIP,2
14259.0,141,1,120.0,0,Khách hàng trung thành,0
14260.0,470,3,824.28,1,Khách hàng có nguy cơ rời bỏ,1
14261.0,50,2,1163.45,0,Khách hàng trung thành,0
14262.0,7,8,2618.23,2,Khách VIP,2
14263.0,422,1,322.93,1,Khách hàng có nguy cơ rời bỏ,1
14264.0,154,6,1517.36,0,Khách hàng trung thành,0
14265.0,108,4,1373.35,0,Khách hàng trung thành,0
14266.0,427,1,40.56,1,Khách hàng có nguy cơ rời bỏ,1
14267.0,162,3,1516.24,0,Khách hàng trung thành,0
14268.0,470,1,354.85,1,Khách hàng có nguy cơ rời bỏ,1
14269.0,438,1,295.73,1,Khách hàng có nguy cơ rời bỏ,1
14270.0,331,1,492.65,1,Khách hàng có nguy cơ rời bỏ,1
14271.0,225,2,214.18,0,Khách hàng trung thành,0
14272.0,73,4,920.81,0,Khách hàng trung thành,0
14273.0,50,4,559.97,0,Khách hàng trung thành,0
14274.0,685,1,256.6,1,Khách hàng có nguy cơ rời bỏ,1
14275.0,395,6,1189.38,1,Khách hàng có nguy cơ rời bỏ,1
14276.0,98,7,2102.68,2,Khách VIP,2
14277.0,14,8,16789.16,2,Khách VIP,2
14278.0,409,1,205.83,1,Khách hàng có nguy cơ rời bỏ,1
14279.0,520,2,191.86,1,Khách hàng có nguy cơ rời bỏ,1
14280.0,196,1,134.04,0,Khách hàng trung thành,1
14281.0,407,1,245.15,1,Khách hàng có nguy cơ rời bỏ,1
14282.0,2,25,7250.76,2,Khách VIP,2
14283.0,462,4,628.4399999999999,1,Khách hàng có nguy cơ rời bỏ,1
14284.0,30,3,1299.65,0,Khách hàng trung thành,0
14285.0,20,8,3284.42,2,Khách VIP,2
14286.0,23,7,8479.76,2,Khách VIP,2
14287.0,7,3,176.63,0,Khách hàng trung thành,0
14288.0,212,1,426.6,0,Khách hàng trung thành,0
14289.0,8,6,911.26,0,Khách hàng trung thành,0
14290.0,10,8,4516.56,2,Khách VIP,2
14291.0,1,23,7904.1,2,Khách VIP,2
14292.0,7,16,9226.25,2,Khách VIP,2
14293.0,2,9,2903.01,2,Khách VIP,2
14294.0,406,1,375.34,1,Khách hàng có nguy cơ rời bỏ,1
14295.0,39,4,2352.91,0,Khách hàng trung thành,0
14296.0,420,2,456.4,1,Khách hàng có nguy cơ rời bỏ,1
14297.0,17,4,1305.33,0,Khách hàng trung thành,0
14298.0,7,82,91194.49,2,Khách VIP,2
14299.0,7,27,14070.25,2,Khách VIP,2
14300.0,18,1,43.2,0,Khách hàng trung thành,0
14301.0,116,4,1992.18,0,Khách hàng trung thành,0
14302.0,430,3,742.9000000000001,1,Khách hàng có nguy cơ rời bỏ,1
14303.0,406,2,277.94,1,Khách hàng có nguy cơ rời bỏ,1
14304.0,222,3,1725.01,0,Khách hàng trung thành,0
14305.0,70,3,1858.96,0,Khách hàng trung thành,0
14306.0,50,6,3151.4,2,Khách VIP,2
14307.0,88,10,4287.92,2,Khách VIP,2
14309.0,7,11,3780.81,2,Khách VIP,2
14310.0,432,1,492.1,1,Khách hàng có nguy cơ rời bỏ,1
14311.0,242,2,516.45,0,Khách hàng trung thành,0
14312.0,46,11,3090.29,2,Khách VIP,2
14314.0,106,2,229.8,0,Khách hàng trung thành,0
14315.0,44,8,3197.82,2,Khách VIP,2
14316.0,421,5,1370.34,1,Khách hàng có nguy cơ rời bỏ,1
14317.0,64,1,508.58,0,Khách hàng trung thành,0
14318.0,459,1,158.02,1,Khách hàng có nguy cơ rời bỏ,1
14319.0,423,1,494.85,1,Khách hàng có nguy cơ rời bỏ,1
14320.0,206,5,1346.75,0,Khách hàng trung thành,0
14321.0,10,7,2218.06,2,Khách VIP,2
14322.0,428,4,474.1,1,Khách hàng có nguy cơ rời bỏ,1
14323.0,114,2,605.0600000000001,0,Khách hàng trung thành,0
14324.0,409,2,701.61,1,Khách hàng có nguy cơ rời bỏ,1
14325.0,569,1,245.48,1,Khách hàng có nguy cơ rời bỏ,1
14326.0,241,3,940.98,0,Khách hàng trung thành,0
14327.0,162,6,1894.93,2,Khách VIP,2
14329.0,16,15,9887.62,2,Khách VIP,2
14330.0,623,1,200.63,1,Khách hàng có nguy cơ rời bỏ,1
14331.0,123,2,462.66,0,Khách hàng trung thành,0
14332.0,22,5,1917.41,0,Khách hàng trung thành,0
14333.0,67,1,415.2,0,Khách hàng trung thành,0
14334.0,16,12,4318.48,2,Khách VIP,2
14335.0,15,2,454.86,0,Khách hàng trung thành,0
14336.0,16,4,1614.91,0,Khách hàng trung thành,0
14338.0,160,3,928.1,0,Khách hàng trung thành,0
14339.0,242,2,620.27,0,Khách hàng trung thành,0
14340.0,218,1,134.7,1,Khách hàng có nguy cơ rời bỏ,1
14341.0,44,18,4452.02,2,Khách VIP,2
14342.0,20,6,918.44,0,Khách hàng trung thành,0
14343.0,420,4,1079.66,1,Khách hàng có nguy cơ rời bỏ,1
14344.0,126,20,2993.05,2,Khách VIP,2
14345.0,38,1,108.98,0,Khách hàng trung thành,0
14346.0,120,5,2315.75,2,Khách VIP,2
14347.0,736,1,82.6,1,Khách hàng có nguy cơ rời bỏ,1
14348.0,259,1,409.57,1,Khách hàng có nguy cơ rời bỏ,1
14349.0,9,1,133.5,0,Khách hàng trung thành,0
14350.0,273,3,972.03,0,Khách hàng trung thành,0
14351.0,164,1,51.0,0,Khách hàng trung thành,1
14352.0,156,4,1078.96,0,Khách hàng trung thành,0
14353.0,214,3,376.5,0,Khách hàng trung thành,0
14354.0,5,2,163.62,0,Khách hàng trung thành,0
14355.0,365,3,840.0500000000001,1,Khách hàng có nguy cơ rời bỏ,1
14356.0,79,2,701.23,0,Khách hàng trung thành,0
14357.0,42,1,225.12,0,Khách hàng trung thành,0
14358.0,388,2,400.06,1,Khách hàng có nguy cơ rời bỏ,1
